[locus_tag=SynWH7803_0001],[protein_id=CAK22427.1],[gene=dnaN],[protein=DNA polymerase III beta subunit],[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_0286],[protein_id=CAK22712.1],[gene=None],[protein=Glycosyltransferase of family GT26],[locus_tag=PMT_1864],[protein_id=CAE22039.1],[gene=rffM],[protein=Glycosyl transferase WecB/TagA/CpsF family],[evalue=2.04935E-113]
[locus_tag=SynWH7803_0287],[protein_id=CAK22713.1],[gene=psbK],[protein=Photosystem II protein PsbK],[locus_tag=PMT_1863],[protein_id=CAE22038.1],[gene=None],[protein=Photosystem II protein PsbK],[evalue=1.56970E-23]
[locus_tag=SynWH7803_0288],[protein_id=CAK22714.1],[gene=tgt],[protein=Queuine tRNA-ribosyltransferase],[locus_tag=PMT_1862],[protein_id=CAE22037.1],[gene=tgt],[protein=tRNA-guanine transglycosylase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0289],[protein_id=CAK22715.1],[gene=cobS],[protein=Cobalamin synthase],[locus_tag=PMT_1861],[protein_id=CAE22036.1],[gene=CobS],[protein=Cobalamin-5-phosphate synthase CobS],[evalue=1.04055E-50]
[locus_tag=SynWH7803_0290],[protein_id=CAK22716.1],[gene=None],[protein=Two-component system sensor histidine kinase],[locus_tag=PMT_1860],[protein_id=CAE22035.1],[gene=None],[protein=two-component sensor histidine kinase],[evalue=5.09952E-123],[locus_tag=PMT_0265],[protein_id=CAE20440.1],[gene=None],[protein=two component sensor histidine kinase],[evalue=1.09699E-15]
[locus_tag=SynWH7803_0291],[protein_id=CAK22717.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1859],[protein_id=CAE22034.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.66920E-74]
[locus_tag=SynWH7803_0292],[protein_id=CAK22718.1],[gene=None],[protein=Predicted esterase],[locus_tag=PMT_1858],[protein_id=CAE22033.1],[gene=None],[protein=probable esterase],[evalue=5.40804E-72]
[locus_tag=SynWH7803_0293],[protein_id=CAK22719.1],[gene=purH],[protein=Bifunctional purine biosynthesis protein (AICAR transformylase/IMP cyclohydrolase)],[locus_tag=PMT_1857],[protein_id=CAE22032.1],[gene=purH],[protein=AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0295],[protein_id=CAK22721.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1855],[protein_id=CAE22030.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.19274E-87]
[locus_tag=SynWH7803_0296],[protein_id=CAK22722.1],[gene=lytB],[protein=4-hydroxy-3-methylbut-2-enyl diphosphate reductase],[locus_tag=PMT_1854],[protein_id=CAE22029.1],[gene=lytB],[protein=LytB protein homolog],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0297],[protein_id=CAK22723.1],[gene=amt1],[protein=Ammonium transporter],[locus_tag=PMT_1853],[protein_id=CAE22028.1],[gene=amt1],[protein=Ammonium transporter family],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0298],[protein_id=CAK22724.1],[gene=sfsA],"[protein=DNA-binding protein, sugar fermentation stimulation protein homolog]",[locus_tag=PMT_1852],[protein_id=CAE22027.1],[gene=None],[protein=sugar fermentation stimulation protein],[evalue=1.26419E-134]
[locus_tag=SynWH7803_0299],[protein_id=CAK22725.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_1851],[protein_id=CAE22026.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0300],[protein_id=CAK22726.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1850],[protein_id=CAE22025.1],[gene=None],[protein=possible Cytochrome c oxidase subunit Va],[evalue=5.55239E-46]
[locus_tag=SynWH7803_0301],[protein_id=CAK22727.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1849],[protein_id=CAE22024.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.94490E-47]
[locus_tag=SynWH7803_0302],[protein_id=CAK22728.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_1848],[protein_id=CAE22023.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.63134E-36]
[locus_tag=SynWH7803_0303],[protein_id=CAK22729.1],[gene=glyA],[protein=Glycine/serine hydroxymethyltransferase],[locus_tag=PMT_1847],[protein_id=CAE22022.1],[gene=glyA],[protein=Serine hydroxymethyltransferase (SHMT)],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0304],[protein_id=CAK22730.1],[gene=None],[protein=Glycosyltransferase],[locus_tag=PMT_1846],[protein_id=CAE22021.1],[gene=None],"[protein=Glycosyl transferase, family 4]",[evalue=2.54339E-162],[locus_tag=PMT_2264],[protein_id=CAE22438.1],[gene=mraY],[protein=Putative phospho-N-acetylmuramoyl-pentapeptide-transferase],[evalue=1.65315E-12]
[locus_tag=SynWH7803_0305],[protein_id=CAK22731.1],[gene=cinA],[protein=CinA-like protein],[locus_tag=PMT_1845],[protein_id=CAE22020.1],[gene=None],[protein=similar to competence-damage protein [Thermosynechococcus elongatus BP-1],[evalue=4.48664E-179]
[locus_tag=SynWH7803_0306],[protein_id=CAK22732.1],[gene=leuC],[protein=3-isopropylmalate dehydratase large subunit],[locus_tag=PMT_1844],[protein_id=CAE22019.1],[gene=leuC],[protein=3-isopropylmalate dehydratase large subunit],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0307],[protein_id=CAK22733.1],[gene=leuD],[protein=3-isopropylmalate dehydratase small subunit],[locus_tag=PMT_1843],[protein_id=CAE22018.1],[gene=leuD],[protein=3-isopropylmalate dehydratase small subunit],[evalue=6.14881E-94]
[locus_tag=SynWH7803_0308],[protein_id=CAK22734.1],[gene=None],[protein=Secreted protein with pentapeptide repeats],[locus_tag=PMT_1842],[protein_id=CAE22017.1],[gene=None],[protein=Pentapeptide repeats],[evalue=6.41923E-59],[locus_tag=PMT_0626],[protein_id=CAE20801.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.79794E-13],[locus_tag=PMT_2099],[protein_id=CAE22273.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.05329E-11]
[locus_tag=SynWH7803_0309],[protein_id=CAK22735.1],[gene=None],[protein=Uncharacterized conserved secreted protein],[locus_tag=PMT_1841],[protein_id=CAE22016.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0310],[protein_id=CAK22736.1],[gene=psbI],[protein=Photosystem II reaction center I protein],[locus_tag=PMT_1840],[protein_id=CAE22015.1],[gene=psbI],[protein=photosystem II reaction center I protein (PsbI)],[evalue=2.25814E-11]
[locus_tag=SynWH7803_0311],[protein_id=CAK22737.1],[gene=None],[protein=Alpha-glycosidase of family GH38],[locus_tag=PMT_1839],[protein_id=CAE22014.1],[gene=ams1],[protein=Glycoside hydrolase family 38],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0312],[protein_id=CAK22738.1],[gene=psbN],[protein=Photosystem II reaction center N protein],[locus_tag=PMT_1838],[protein_id=CAE22013.1],[gene=psbN],[protein=Photosystem II PsbN protein],[evalue=3.93530E-17]
[locus_tag=SynWH7803_0313],[protein_id=CAK22739.1],[gene=psbH],[protein=Photosystem II reaction center H protein],[locus_tag=PMT_1837],[protein_id=CAE22012.1],[gene=psbH],[protein=photosystem II 10 kDa phosphoprotein (PsbH)],[evalue=2.35021E-18]
[locus_tag=SynWH7803_0314],[protein_id=CAK22740.1],[gene=None],[protein=Sec-independent protein translocase protein TatA],[locus_tag=PMT_1836],[protein_id=CAE22011.1],[gene=None],[protein=mttA/Hcf106 family],[evalue=3.70774E-38]
[locus_tag=SynWH7803_0315],[protein_id=CAK22741.1],[gene=pth],[protein=Peptidyl-tRNA hydrolase],[locus_tag=PMT_1835],[protein_id=CAE22010.1],[gene=pth],[protein=Peptidyl-tRNA hydrolase],[evalue=1.11998E-97]
[locus_tag=SynWH7803_0316],[protein_id=CAK22742.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1834],[protein_id=CAE22009.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.13089E-43]
[locus_tag=SynWH7803_0317],[protein_id=CAK22743.1],[gene=None],"[protein=Polynucleotidyl transferase, Ribonuclease H fold superfamily]",[locus_tag=PMT_1833],[protein_id=CAE22008.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.33777E-48]
[locus_tag=SynWH7803_0318],[protein_id=CAK22744.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1832],[protein_id=CAE22007.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.23874E-156]
[locus_tag=SynWH7803_0319],[protein_id=CAK22745.1],[gene=ntcA],[protein=Global nitrogen regulator],[locus_tag=PMT_1831],[protein_id=CAE22006.1],[gene=ntcA],"[protein=Global nitrogen regulatory protein, CRP family of transcriptional regulators]",[evalue=8.82905E-142]
[locus_tag=SynWH7803_0320],[protein_id=CAK22746.1],[gene=rph],[protein=Ribonuclease PH],[locus_tag=PMT_1830],[protein_id=CAE22005.1],[gene=rph],[protein=ribonuclease PH],[evalue=1.05622E-121]
[locus_tag=SynWH7803_0321],[protein_id=CAK22747.1],[gene=cobA],[protein=cob(I)alamin adenosyltransferase],[locus_tag=PMT_1829],[protein_id=CAE22004.1],[gene=None],[protein=cob(I)alamin adenosyltransferase],[evalue=3.03839E-77],[locus_tag=PMT_1243],[protein_id=CAE21418.1],[gene=cobO],[protein=possible cob(I)alamin adenosyltransferase],[evalue=4.73803E-14]
[locus_tag=SynWH7803_0322],[protein_id=CAK22748.1],[gene=dcd],[protein=Deoxycytidine triphosphate deaminase],[locus_tag=PMT_1828],[protein_id=CAE22003.1],[gene=dcd],[protein=dCTP Deaminase],[evalue=1.06809E-139]
[locus_tag=SynWH7803_0323],[protein_id=CAK22749.1],[gene=thyX],[protein=Alternative thymidylate synthase],[locus_tag=PMT_1550],[protein_id=CAE21725.1],[gene=thyX],[protein=alternative thymidylate synthase],[evalue=5.76966E-11]
[locus_tag=SynWH7803_0324],[protein_id=CAK22750.1],[gene=None],[protein=Possible thioredoxin],[locus_tag=PMT_1826],[protein_id=CAE22001.1],[gene=txlA],[protein=thioredoxin-like protein TxlA],[evalue=3.09742E-70]
[locus_tag=SynWH7803_0325],[protein_id=CAK22751.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_1825],[protein_id=CAE22000.1],[gene=None],[protein=None],[evalue=1.16430E-49]
[locus_tag=SynWH7803_0326],[protein_id=CAK22752.1],[gene=None],[protein=Glycosidase of family GH23; possible soluble lytic transglycosylase],[locus_tag=PMT_1824],[protein_id=CAE21999.1],[gene=None],[protein=possible soluble lytic transglycosylase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0328],[protein_id=CAK22754.1],[gene=None],[protein=Phosphoglucomutase/phosphomannomutase family protein],[locus_tag=PMT_1823],[protein_id=CAE21998.1],[gene=None],[protein=Phosphotransferase superclass],[evalue=0.00000E+00],[locus_tag=PMT_1871],[protein_id=CAE22046.1],[gene=None],[protein=Phosphotransferase superclass],[evalue=1.32969E-23]
[locus_tag=SynWH7803_0329],[protein_id=CAK22755.1],[gene=None],[protein=Predicted N-acetylglucosamine kinase],[locus_tag=PMT_1822],[protein_id=CAE21997.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.12920E-107]
[locus_tag=SynWH7803_0330],[protein_id=CAK22756.1],[gene=ictB],[protein=Possible bicarbonate transporter],[locus_tag=PMT_1821],[protein_id=CAE21996.1],[gene=None],"[protein=possible bicarbonate transporter, ICT family]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_0331],[protein_id=CAK22757.1],[gene=None],[protein=tRNA (guanine-N(7)-)-methyltransferase],[locus_tag=PMT_1820],[protein_id=CAE21995.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.43492E-111]
[locus_tag=SynWH7803_0332],[protein_id=CAK22758.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1819],[protein_id=CAE21994.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0333],[protein_id=CAK22759.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[locus_tag=PMT_1818],[protein_id=CAE21993.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.78277E-113]
[locus_tag=SynWH7803_0335],[protein_id=CAK22761.1],[gene=ileS],[protein=Isoleucyl-tRNA synthetase],[locus_tag=PMT_1817],[protein_id=CAE21992.1],[gene=ileS],"[protein=t-RNA synthetase, class Ia:Isoleucyl-tRNA synthetase]",[evalue=0.00000E+00],[locus_tag=PMT_2191],[protein_id=CAE22365.1],[gene=valS],"[protein=t-RNA synthetase, class Ia:Valyl-tRNA synthetase]",[evalue=4.70852E-76],[locus_tag=PMT_0715],[protein_id=CAE20890.1],[gene=leuS],"[protein=t-RNA synthetase, class Ia:Leucyl-tRNA synthetase]",[evalue=2.96468E-26]
[locus_tag=SynWH7803_0337],[protein_id=CAK22763.1],[gene=crtR],[protein=Beta-carotene hydroxylase],[locus_tag=PMT_1816],[protein_id=CAE21991.1],[gene=crtR],[protein=beta carotene hydroxylase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0338],[protein_id=CAK22764.1],[gene=gatC],[protein=Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C],[locus_tag=PMT_1815],[protein_id=CAE21990.1],[gene=gatC],[protein=Glu-tRNAGln amidotransferase C subunit],[evalue=2.14834E-45]
[locus_tag=SynWH7803_0339],[protein_id=CAK22765.1],[gene=None],[protein=Possible amidase],[locus_tag=PMT_1814],[protein_id=CAE21989.1],[gene=None],[protein=Creatininase],[evalue=2.93352E-152],[locus_tag=PMT_1232],[protein_id=CAE21407.1],[gene=None],[protein=Creatininase],[evalue=1.18310E-11]
[locus_tag=SynWH7803_0342],[protein_id=CAK22768.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_0887],[protein_id=CAE21062.1],[gene=None],[protein=possible SAP domain],[evalue=6.33300E-18],[locus_tag=PMT_1610],[protein_id=CAE21785.1],[gene=None],[protein=possible SAP domain],[evalue=1.69296E-14],[locus_tag=PMT_0838],[protein_id=CAE21013.1],[gene=None],[protein=possible SAP domain],[evalue=1.97318E-14]
[locus_tag=SynWH7803_0343],[protein_id=CAK22769.1],[gene=None],[protein=Putative 3-methyladenine DNA glycosylase],[locus_tag=PMT_1808],[protein_id=CAE21983.1],[gene=None],[protein=possible Methylpurine-DNA glycosylase (MPG)],[evalue=1.77418E-91],[locus_tag=PMT_1609],[protein_id=CAE21784.1],[gene=None],[protein=possible DNA glycosylase],[evalue=1.19956E-26],[locus_tag=PMT_0837],[protein_id=CAE21012.1],[gene=None],[protein=possible DNA-3-methyladenine glycosylase],[evalue=1.80455E-22]
[locus_tag=SynWH7803_0344],[protein_id=CAK22770.1],[gene=pyrB],[protein=Aspartate carbamoyltransferase],[locus_tag=PMT_1807],[protein_id=CAE21982.1],[gene=pyrB],[protein=Aspartate carbamoyltransferase],[evalue=0.00000E+00],[locus_tag=PMT_0379],[protein_id=CAE20554.1],[gene=None],[protein=Ornithine carbamoyltransferase],[evalue=5.08357E-17]
[locus_tag=SynWH7803_0345],[protein_id=CAK22771.1],"[gene=ndh, ndbA]",[protein=NADH dehydrogenase],[locus_tag=PMT_1806],[protein_id=CAE21981.1],[gene=None],[protein=NADH dehydrogenase],[evalue=0.00000E+00],[locus_tag=PMT_1625],[protein_id=CAE21800.1],[gene=None],"[protein=putative NADH dehydrogenase, transport associated]",[evalue=1.41600E-21]
[locus_tag=SynWH7803_0346],[protein_id=CAK22772.1],[gene=None],[protein=Conserved membrane protein],[locus_tag=PMT_1805],[protein_id=CAE21980.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.99592E-36]
[locus_tag=SynWH7803_0347],[protein_id=CAK22773.1],[gene=None],[protein=Conserved hpothetical protein],[locus_tag=PMT_1804],[protein_id=CAE21979.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.64525E-41],[locus_tag=PMT_2613],[protein_id=CAX32132.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=8.77952E-12]
[locus_tag=SynWH7803_0350],[protein_id=CAK22776.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1803],[protein_id=CAE21978.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.40979E-38]
[locus_tag=SynWH7803_0351],[protein_id=CAK22777.1],[gene=dfp],[protein=Coenzyme A biosynthesis bifunctional protein coaBC (DNA/pantothenate metabolism flavoprotein)],[locus_tag=PMT_1802],[protein_id=CAE21977.1],[gene=dfp (coaBC)],[protein=putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase],[evalue=2.87968E-171]
[locus_tag=SynWH7803_0352],[protein_id=CAK22778.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1801],[protein_id=CAE21976.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.58413E-32]
[locus_tag=SynWH7803_0353],[protein_id=CAK22779.1],[gene=psbO],[protein=Photosystem II manganese-stabilizing protein PsbO],[locus_tag=PMT_1800],[protein_id=CAE21975.1],[gene=psbO],[protein=Photosystem II manganese-stabilizing protein],[evalue=9.35502E-92]
[locus_tag=SynWH7803_0354],[protein_id=CAK22780.1],[gene=cysD],[protein=Sulfate adenylyltransferase],[locus_tag=PMT_1799],[protein_id=CAE21974.1],[gene=cysD],[protein=ATP-sulfurylase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0355],[protein_id=CAK22781.1],[gene=ftsH],[protein=Cell division protein FtsH],[locus_tag=PMT_1798],[protein_id=CAE21973.1],[gene=ftsH2],[protein=cell division protein FtsH2],[evalue=0.00000E+00],[locus_tag=PMT_0677],[protein_id=CAE20852.1],[gene=ftsH1],[protein=FtsH ATP-dependent protease homolog],[evalue=0.00000E+00],[locus_tag=PMT_0378],[protein_id=CAE20553.1],[gene=ftsH3],[protein=cell division protein FtsH3],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0356],[protein_id=CAK22782.1],[gene=kdgA],[protein=KHG/KDPG aldolase (4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxyphosphogluconate aldolase],[locus_tag=PMT_1797],[protein_id=CAE21972.1],[gene=None],[protein=possible aldolase],[evalue=1.17593E-64]
[locus_tag=SynWH7803_0358],[protein_id=CAK22784.1],[gene=aroC],[protein=Chorismate synthase],[locus_tag=PMT_1795],[protein_id=CAE21970.1],[gene=aroC],[protein=Chorismate synthase],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0359],[protein_id=CAK22785.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1560],[protein_id=CAE21735.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.42245E-60]
[locus_tag=SynWH7803_0360],[protein_id=CAK22786.1],[gene=None],[protein=Sarcosine-dimethylglycine methyltransferase],[locus_tag=PMT_0551],[protein_id=CAE20726.1],[gene=sdmt],[protein=putative sarcosine-dimethylglycine methyltransferase],[evalue=8.61179E-129],[locus_tag=PMT_1785],[protein_id=CAE21960.1],[gene=None],[protein=SAM (and some other nucleotide) binding motif],[evalue=3.37164E-15]
[locus_tag=SynWH7803_0361],[protein_id=CAK22787.1],[gene=None],[protein=Glycine-sarcosine methyltransferase],[locus_tag=PMT_0552],[protein_id=CAE20727.1],[gene=gsmt],[protein=probable glycine-sarcosine methyltransferase],[evalue=4.30072E-160]
[locus_tag=SynWH7803_0362],[protein_id=CAK22788.1],[gene=proV],[protein=ABC-type glycine betaine/L-proline transport ATP-binding protein ProV],[locus_tag=PMT_0553],[protein_id=CAE20728.1],[gene=None],"[protein=ABC transporter, ATP binding component, glycine betaine/proline family]",[evalue=1.71763E-144],[locus_tag=PMT_0893],[protein_id=CAE21068.1],[gene=None],"[protein=ABC transporter for amino acids, ATP binding component]",[evalue=5.84160E-46],[locus_tag=PMT_0691],[protein_id=CAE20866.1],[gene=None],"[protein=ABC transporter for sugars, ATP binding protein]",[evalue=2.06558E-43]
[locus_tag=SynWH7803_0363],[protein_id=CAK22789.1],[gene=proW],[protein=ABC-type glycine betaine/L-proline transport system permease protein ProW],[locus_tag=PMT_0554],[protein_id=CAE20729.1],[gene=None],"[protein=ABC transporter,membrane component, glycine betaine/proline family]",[evalue=1.49097E-115]
[locus_tag=SynWH7803_0364],[protein_id=CAK22790.1],[gene=proX],"[protein=ABC-type proline/glycine betaine transport systems, periplasmic components]",[locus_tag=PMT_0555],[protein_id=CAE20730.1],[gene=None],"[protein=ABC transporter substrate binding protein, glycine betaine/proline family]",[evalue=1.79669E-114]
[locus_tag=SynWH7803_0366],[protein_id=CAK22792.1],[gene=psbA],[protein=Photosystem II protein D1],[locus_tag=PMT_1532],[protein_id=CAE21707.1],[gene=psbA],[protein=Photosystem II PsbA protein (D1)],[evalue=0.00000E+00],[locus_tag=PMT_0419],[protein_id=CAE20594.1],[gene=psbA],[protein=Photosystem II PsbA protein (D1)],[evalue=0.00000E+00],[locus_tag=PMT_1179],[protein_id=CAE21354.1],[gene=psbD],[protein=Photosystem II PsbD protein (D2)],[evalue=1.40974E-45]
[locus_tag=SynWH7803_0367],[protein_id=CAK22793.1],[gene=None],[protein=Fe-S oxidoreductase],[locus_tag=PMT_1794],[protein_id=CAE21969.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0368],[protein_id=CAK22794.1],[gene=None],[protein=CAAX amino terminal protease family],[locus_tag=PMT_1793],[protein_id=CAE21968.1],[gene=None],[protein=Abortive infection protein],[evalue=3.03585E-68]
[locus_tag=SynWH7803_0369],[protein_id=CAK22795.1],[gene=clpS],[protein=ATP-dependent Clp protease adaptor protein ClpS],[locus_tag=PMT_1792],[protein_id=CAE21967.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.85984E-64],[locus_tag=PMT_0672],[protein_id=CAE20847.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.60712E-14]
[locus_tag=SynWH7803_0370],[protein_id=CAK22796.1],[gene=None],[protein=Aspartate aminotransferase family enzyme],[locus_tag=PMT_1791],[protein_id=CAE21966.1],[gene=None],[protein=Aminotransferases class-I],[evalue=0.00000E+00],[locus_tag=PMT_0779],[protein_id=CAE20954.1],[gene=aspC],[protein=Aminotransferases class-I],[evalue=2.21856E-20],[locus_tag=PMT_1360],[protein_id=CAE21535.1],[gene=None],[protein=Aminotransferases class-I],[evalue=8.70512E-17]
[locus_tag=SynWH7803_0371],[protein_id=CAK22797.1],[gene=None],[protein=Fe-S oxidoreductase],[locus_tag=PMT_1790],[protein_id=CAE21965.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00],[locus_tag=PMT_2251],[protein_id=CAE22425.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.88803E-71]
[locus_tag=SynWH7803_0372],[protein_id=CAK22798.1],[gene=cafA],[protein=Ribonucleases G and E],[locus_tag=PMT_1789],[protein_id=CAE21964.1],[gene=None],[protein=S1 RNA binding domain:Ribonuclease E and G],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0373],[protein_id=CAK22799.1],[gene=rnhB],[protein=Ribonuclease HII],[locus_tag=PMT_1788],[protein_id=CAE21963.1],[gene=None],[protein=Ribonuclease HII and HIII],[evalue=2.45782E-87]
[locus_tag=SynWH7803_0374],[protein_id=CAK22800.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1787],[protein_id=CAE21962.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.89445E-65]
[locus_tag=SynWH7803_0375],[protein_id=CAK22801.1],[gene=pheA],[protein=Prephenate dehydratase],[locus_tag=PMT_1786],[protein_id=CAE21961.1],[gene=pheA],[protein=Chorismate mutase-Prephenate dehydratase],[evalue=4.01089E-136]
[locus_tag=SynWH7803_0376],[protein_id=CAK22802.1],[gene=None],[protein=Sterol-C-methyltransferase],[locus_tag=PMT_1785],[protein_id=CAE21960.1],[gene=None],[protein=SAM (and some other nucleotide) binding motif],[evalue=5.51601E-162],[locus_tag=PMT_0551],[protein_id=CAE20726.1],[gene=sdmt],[protein=putative sarcosine-dimethylglycine methyltransferase],[evalue=2.08060E-15]
[locus_tag=SynWH7803_0377],[protein_id=CAK22803.1],[gene=None],"[protein=Uncharacterized protein, similar to the N-terminal domain of Lon protease]",[locus_tag=PMT_1784],[protein_id=CAE21959.1],[gene=None],[protein=ATP-dependent protease La (LON) domain],[evalue=1.02140E-121]
[locus_tag=SynWH7803_0378],[protein_id=CAK22804.1],[gene=rpsJ],[protein=30S ribosomal protein S10],[locus_tag=PMT_1783],[protein_id=CAE21958.1],"[gene=rps10, rpsJ]",[protein=30S ribosomal protein S10],[evalue=1.99629E-72]
[locus_tag=SynWH7803_0379],[protein_id=CAK22805.1],[gene=tuf],[protein=Elongation factor Tu],[locus_tag=PMT_1782],[protein_id=CAE21957.1],[gene=tufA],"[protein=Elongation factor Tu, EF-Tu]",[evalue=0.00000E+00],[locus_tag=PMT_0575],[protein_id=CAE20750.1],[gene=typA / bipA],[protein=tyrosine binding protein],[evalue=1.22541E-20],[locus_tag=PMT_0257],[protein_id=CAE20432.1],[gene=lepA],[protein=GTP-binding protein LepA],[evalue=3.77975E-17]
[locus_tag=SynWH7803_0380],[protein_id=CAK22806.1],[gene=fusA],[protein=Elongation factor G],[locus_tag=PMT_1781],[protein_id=CAE21956.1],[gene=fusA],"[protein=Elongation factor G, EF-G]",[evalue=0.00000E+00],[locus_tag=PMT_0791],[protein_id=CAE20966.1],[gene=prfC],[protein=peptide chain release factor RF-3],[evalue=1.52167E-41],[locus_tag=PMT_0575],[protein_id=CAE20750.1],[gene=typA / bipA],[protein=tyrosine binding protein],[evalue=1.58266E-24]
[locus_tag=SynWH7803_0381],[protein_id=CAK22807.1],[gene=rpsG],[protein=30S ribosomal protein S7],[locus_tag=PMT_1780],[protein_id=CAE21955.1],"[gene=rps7, rpsG]",[protein=30S ribosomal protein S7],[evalue=7.86833E-108]
[locus_tag=SynWH7803_0382],[protein_id=CAK22808.1],[gene=rpsL],[protein=30S ribosomal protein S12],[locus_tag=PMT_1779],[protein_id=CAE21954.1],"[gene=rps12, rpsL]",[protein=30S ribosomal protein S12],[evalue=3.94519E-80]
[locus_tag=SynWH7803_0383],[protein_id=CAK22809.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_2209],[protein_id=CAE22383.1],[gene=None],"[protein=possible AIR synthase related protein, C-termi]",[evalue=1.73220E-32]
[locus_tag=SynWH7803_0384],[protein_id=CAK22810.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1778],[protein_id=CAE21953.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=SynWH7803_0385],[protein_id=CAK22811.1],[gene=gltS],[protein=Ferredoxin-dependent glutamate synthase],[locus_tag=PMT_1777],[protein_id=CAE21952.1],"[gene=glsF, gltS]","[protein=Ferredoxin-dependent glutamate synthase, Fd-GOGAT]",[evalue=0.00000E+00]
[locus_tag=SynWH7803_0386],[protein_id=CAK22812.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT_1776],[protein_id=CAE21951.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.57342E-32]
