[locus_tag=PMM0001],[protein_id=CAE18460.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=PMT9312_0001],[protein_id=ABB49062.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[evalue=0.00000E+00]
[locus_tag=PMM0356],[protein_id=CAE18815.1],[gene=None],[protein=proline iminopeptidase],[locus_tag=PMT9312_0360],[protein_id=ABB49421.1],[gene=None],"[protein=prolyl aminopeptidase, Serine peptidase, MEROPS family S33]",[evalue=0.00000E+00]
[locus_tag=PMM1825],[protein_id=CAP16329.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1831],[protein_id=ABS83107.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=8.01400E-34]
[locus_tag=PMM0357],[protein_id=CAE18816.1],[gene=None],[protein=TENA/THI-4 protein],[locus_tag=PMT9312_0361],[protein_id=ABB49422.1],[gene=None],"[protein=putative transcriptional activator, TenA family]",[evalue=6.04016E-113]
[locus_tag=PMM0358],[protein_id=CAE18817.1],[gene=thiD],[protein=Phosphomethylpyrimidine kinase],[locus_tag=PMT9312_0362],[protein_id=ABB49423.1],[gene=None],[protein=Phosphomethylpyrimidine kinase],[evalue=7.12318E-140]
[locus_tag=PMM0359],[protein_id=CAE18818.1],[gene=None],[protein=hypothetical],[locus_tag=PMT9312_0363],[protein_id=ABB49424.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.85872E-16]
[locus_tag=PMM1826],[protein_id=CAP16330.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1832],[protein_id=ABS83108.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.56105E-21]
[locus_tag=PMM0360],[protein_id=CAE18819.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0364],[protein_id=ABB49425.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.48085E-71]
[locus_tag=PMM0361],[protein_id=CAE18820.1],[gene=None],[protein=possible Phosphoenolpyruvate carboxykinase],[locus_tag=PMT9312_0365],[protein_id=ABB49426.1],[gene=None],[protein=phosphoenolpyruvate carboxykinase-like protein],[evalue=1.32084E-44]
[locus_tag=PMM0363],[protein_id=CAE18822.1],[gene=None],[protein=possible MarR family],[locus_tag=PMT9312_1148],[protein_id=ABB50207.1],[gene=None],[protein=hypothetical protein],[evalue=2.98807E-22]
[locus_tag=PMM1828],[protein_id=CAP16332.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_1833],[protein_id=ABS83109.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.81796E-31],[locus_tag=PMT9312_1484],[protein_id=ABB50544.1],[gene=None],[protein=hypothetical protein],[evalue=4.42940E-09]
[locus_tag=PMM0364],[protein_id=CAE18823.1],[gene=None],[protein=possible Malic enzyme],[locus_tag=PMT9312_1209],[protein_id=ABB50268.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.07577E-15],[locus_tag=PMT9312_1003],[protein_id=ABB50063.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.50645E-13]
[locus_tag=PMM0366],[protein_id=CAE18825.1],[gene=None],[protein=None],[locus_tag=PMT9312_0581],[protein_id=ABB49642.1],[gene=None],[protein=plastocyanin],[evalue=3.19834E-06]
[locus_tag=PMM0368],[protein_id=CAE18827.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_1209],[protein_id=ABB50268.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.11769E-42],[locus_tag=PMT9312_1003],[protein_id=ABB50063.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.52827E-11],[locus_tag=PMT9312_0712],[protein_id=ABB49772.1],[gene=None],[protein=LysM domain-like protein],[evalue=1.90380E-06]
[locus_tag=PMM1829],[protein_id=CAP16333.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1907],[protein_id=ABS83181.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.86195E-08]
[locus_tag=PMM1830],[protein_id=CAP16334.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_1918],[protein_id=ABS83189.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.39182E-22]
[locus_tag=PMM1831],[protein_id=CAP16335.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1916],[protein_id=ABS83188.1],[gene=None],[protein=Hypothetical protein],[evalue=9.20275E-17]
[locus_tag=PMM1833],[protein_id=CAP16337.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_1905],[protein_id=ABS83179.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.73103E-22],[locus_tag=PMT9312_1911],[protein_id=ABS83185.1],[gene=None],[protein=Hypothetical protein],[evalue=6.06584E-07]
[locus_tag=PMM1834],[protein_id=CAP16338.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_0371],[protein_id=ABB49432.1],[gene=None],[protein=hypothetical protein],[evalue=6.18214E-27]
[locus_tag=PMM0372],[protein_id=CAE18831.1],[gene=None],[protein=putative cyanate ABC transporter],[locus_tag=PMT9312_0811],[protein_id=ABB49871.1],[gene=None],[protein=ATPase],[evalue=4.16988E-45],[locus_tag=PMT9312_0758],[protein_id=ABB49818.1],[gene=None],[protein=ATPase],[evalue=1.30620E-38],[locus_tag=PMT9312_1165],[protein_id=ABB50224.1],[gene=None],"[protein=amino acid ABC transporter ATP-binding protein, PAAT family]",[evalue=3.58437E-33]
[locus_tag=PMM0374],[protein_id=CAE18833.1],[gene=None],[protein=mttA/Hcf106 family],[locus_tag=PMT9312_0350],[protein_id=ABB49411.1],[gene=None],"[protein=twin-arginine translocation protein, TatA/E family]",[evalue=1.40299E-24],[locus_tag=PMT9312_1519],[protein_id=ABB50579.1],[gene=None],"[protein=twin-arginine translocation protein, TatA/E family]",[evalue=5.03999E-24]
[locus_tag=PMM1838],[protein_id=CAP16342.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_1489],[protein_id=ABB50549.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.90660E-24],[locus_tag=PMT9312_0367],[protein_id=ABB49428.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.61680E-21]
[locus_tag=PMM0379],[protein_id=CAE18838.1],[gene=None],[protein=hypothetical],[locus_tag=PMT9312_0712],[protein_id=ABB49772.1],[gene=None],[protein=LysM domain-like protein],[evalue=1.73049E-45],[locus_tag=PMT9312_1209],[protein_id=ABB50268.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.66588E-06]
[locus_tag=PMM1839],[protein_id=CAP16343.1],[gene=None],[protein=Hypothetical protein],[locus_tag=PMT9312_1910],[protein_id=ABS83184.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=7.79299E-16]
[locus_tag=PMM1840],[protein_id=CAP16344.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_0371],[protein_id=ABB49432.1],[gene=None],[protein=hypothetical protein],[evalue=2.90243E-35]
[locus_tag=PMM0383],[protein_id=CAE18842.1],[gene=None],[protein=probable periplasmic protein],[locus_tag=PMT9312_0370],[protein_id=ABB49431.1],[gene=None],[protein=putative periplasmic protein],[evalue=0.00000E+00]
[locus_tag=PMM0387],[protein_id=CAE18846.1],[gene=aroD],[protein=Dehydroquinase class II],[locus_tag=PMT9312_0383],[protein_id=ABB49444.1],[gene=None],[protein=3-dehydroquinate dehydratase],[evalue=2.90975E-82]
[locus_tag=PMM0388],[protein_id=CAE18847.1],[gene=None],[protein=None],[locus_tag=PMT9312_0384],[protein_id=ABB49445.1],[gene=None],[protein=None],[evalue=6.84396E-122]
[locus_tag=PMM0389],[protein_id=CAE18848.1],[gene=None],[protein=PRECORRIN-2 C20-METHYLTRANSFERASE],[locus_tag=PMT9312_0385],[protein_id=ABB49446.1],[gene=None],[protein=cobalt-factor II C20-methyltransferase],[evalue=2.53325E-126],[locus_tag=PMT9312_0459],[protein_id=ABB49520.1],[gene=None],[protein=precorrin-4 C11-methyltransferase],[evalue=1.23105E-08]
[locus_tag=PMM0390],[protein_id=CAE18849.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0386],[protein_id=ABB49447.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.65639E-81]
[locus_tag=PMM0391],[protein_id=CAE18850.1],[gene=None],[protein=None],[locus_tag=PMT9312_0387],[protein_id=ABB49448.1],[gene=None],[protein=Small GTP-binding protein domain],[evalue=0.00000E+00],[locus_tag=PMT9312_0191],[protein_id=ABB49253.1],[gene=None],[protein=tRNA modification GTPase trmE],[evalue=7.67705E-16],[locus_tag=PMT9312_0191],[protein_id=ABB49253.1],[gene=None],[protein=tRNA modification GTPase trmE],[evalue=2.82655E-08]
[locus_tag=PMM0392],[protein_id=CAE18851.1],[gene=None],[protein=possible cobalt transport protein],[locus_tag=PMT9312_0388],[protein_id=ABB49449.1],[gene=None],[protein=cobalt transport protein-like protein],[evalue=1.45667E-156]
[locus_tag=PMM0393],[protein_id=CAE18852.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0389],[protein_id=ABB49450.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.38273E-54]
[locus_tag=PMM0394],[protein_id=CAE18853.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0390],[protein_id=ABB49451.1],[gene=None],[protein=Protein of unknown function UPF0001],[evalue=1.69869E-117]
[locus_tag=PMM0395],[protein_id=CAE18854.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0391],[protein_id=ABB49452.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.47525E-112]
[locus_tag=PMM0396],[protein_id=CAE18855.1],[gene=proC],[protein=Delta 1-pyrroline-5-carboxylate reductase],[locus_tag=PMT9312_0392],[protein_id=ABB49453.1],[gene=None],[protein=pyrroline-5-carboxylate reductase],[evalue=2.04131E-149]
[locus_tag=PMM0397],[protein_id=CAE18856.1],[gene=None],"[protein=possible Glycosyl transferase, group 1]",[locus_tag=PMT9312_0393],[protein_id=ABB49454.1],[gene=None],"[protein=glycosyl transferase, group 1-like protein]",[evalue=0.00000E+00],[locus_tag=PMT9312_1758],[protein_id=ABB50819.1],[gene=None],[protein=SqdX],[evalue=5.50334E-14],[locus_tag=PMT9312_1323],[protein_id=ABB50382.1],[gene=None],[protein=glycosyltransferase],[evalue=8.29917E-09]
[locus_tag=PMM0398],[protein_id=CAE18857.1],[gene=None],[protein=None],[locus_tag=PMT9312_0394],[protein_id=ABB49455.1],[gene=None],[protein=DNA replication and repair protein RecO],[evalue=1.21668E-156]
[locus_tag=PMM0399],[protein_id=CAE18858.1],[gene=None],[protein=Putative deoxyribose-phosphate aldolase],[locus_tag=PMT9312_0395],[protein_id=ABB49456.1],[gene=None],[protein=putative deoxyribose-phosphate aldolase],[evalue=6.13896E-100]
[locus_tag=PMM0400],[protein_id=CAE18859.1],[gene=lrtA],[protein=light repressed protein A homolog],[locus_tag=PMT9312_0396],[protein_id=ABB49457.1],[gene=None],[protein=SSU ribosomal protein S30P / sigma 54 modulation protein],[evalue=1.47523E-110]
[locus_tag=PMM0401],[protein_id=CAE18860.1],[gene=lipB],[protein=putative lipoate-protein ligase B],[locus_tag=PMT9312_0397],[protein_id=ABB49458.1],[gene=None],[protein=lipoate-protein ligase B],[evalue=9.51826E-107]
[locus_tag=PMM0402],[protein_id=CAE18861.1],[gene=fadD],[protein=putative long-chain-fatty-acid--CoA ligase],[locus_tag=PMT9312_0398],[protein_id=ABB49459.1],[gene=None],[protein=putative long-chain-fatty-acid--CoA ligase],[evalue=0.00000E+00]
[locus_tag=PMM0403],[protein_id=CAE18862.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0399],[protein_id=ABB49460.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.18242E-86]
[locus_tag=PMM0405],[protein_id=CAE18864.1],[gene=pdhC],[protein=None],[locus_tag=PMT9312_0400],[protein_id=ABB49461.1],[gene=None],[protein=None],[evalue=0.00000E+00]
[locus_tag=PMM0406],[protein_id=CAE18865.1],[gene=queA],[protein=Queuosine biosynthesis protein],[locus_tag=PMT9312_0401],[protein_id=ABB49462.1],[gene=None],[protein=queuosine biosynthesis protein],[evalue=0.00000E+00]
[locus_tag=PMM0407],[protein_id=CAE18866.1],[gene=cysK1],[protein=None],[locus_tag=PMT9312_0402],[protein_id=ABB49463.1],[gene=None],[protein=cysteine synthase],[evalue=0.00000E+00],[locus_tag=PMT9312_0126],[protein_id=ABB49188.1],[gene=None],[protein=cysteine synthase],[evalue=9.61351E-77],[locus_tag=PMT9312_1808],[protein_id=ABB50870.1],[gene=None],[protein=L-threonine synthase],[evalue=4.39051E-06]
[locus_tag=PMM0408],[protein_id=CAE18867.1],[gene=None],[protein=possible Cystathionine gamma-synthase],[locus_tag=PMT9312_0403],[protein_id=ABB49464.1],[gene=None],[protein=cystathionine gamma-synthase],[evalue=0.00000E+00],[locus_tag=PMT9312_0404],[protein_id=ABB49465.1],[gene=None],[protein=cystathionine gamma-synthase],[evalue=2.98269E-20],[locus_tag=PMT9312_0642],[protein_id=ABB49703.1],[gene=None],[protein=O-acetylhomoserine sulfhydrolase],[evalue=8.99495E-11]
[locus_tag=PMM0409],[protein_id=CAE18868.1],[gene=metB],[protein=putative Cystathionine gamma-synthase],[locus_tag=PMT9312_0404],[protein_id=ABB49465.1],[gene=None],[protein=cystathionine gamma-synthase],[evalue=0.00000E+00],[locus_tag=PMT9312_0642],[protein_id=ABB49703.1],[gene=None],[protein=O-acetylhomoserine sulfhydrolase],[evalue=3.17927E-45],[locus_tag=PMT9312_0403],[protein_id=ABB49464.1],[gene=None],[protein=cystathionine gamma-synthase],[evalue=1.63150E-21]
[locus_tag=PMM0410],[protein_id=CAE18869.1],[gene=None],[protein=30S ribosomal protein S4],[locus_tag=PMT9312_0405],[protein_id=ABB49466.1],[gene=None],[protein=SSU ribosomal protein S4P],[evalue=9.42270E-146]
[locus_tag=PMM0411],[protein_id=CAE18870.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0406],[protein_id=ABB49467.1],[gene=None],[protein=Protein of unknown function DUF37],[evalue=1.80208E-43]
[locus_tag=PMM0412],[protein_id=CAE18871.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0407],[protein_id=ABB49468.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.03060E-55]
[locus_tag=PMM0413],[protein_id=CAE18872.1],[gene=murE],[protein=UDP-N-acetylmuramyl-tripeptide synthetase],[locus_tag=PMT9312_0408],[protein_id=ABB49469.1],[gene=None],"[protein=UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase]",[evalue=0.00000E+00],[locus_tag=PMT9312_1461],[protein_id=ABB50521.1],[gene=None],[protein=UDP-N-acetylmuramoylalanine--D-glutamate ligase],[evalue=7.88215E-13]
[locus_tag=PMM0414],[protein_id=CAE18873.1],[gene=None],[protein=putative short chain dehydrogenase],[locus_tag=PMT9312_0409],[protein_id=ABB49470.1],[gene=None],[protein=putative short chain dehydrogenase],[evalue=6.13695E-160],[locus_tag=PMT9312_0705],[protein_id=ABB49765.1],[gene=None],[protein=None],[evalue=1.01733E-19]
[locus_tag=PMM0415],[protein_id=CAE18874.1],[gene=None],[protein=putative L-cysteine/cystine lyase],[locus_tag=PMT9312_0410],[protein_id=ABB49471.1],[gene=None],[protein=putative L-cysteine/cystine lyase],[evalue=0.00000E+00],[locus_tag=PMT9312_0072],[protein_id=ABB49133.1],[gene=None],[protein=cysteine desulfurase],[evalue=6.99962E-14]
[locus_tag=PMM0416],[protein_id=CAE18875.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0411],[protein_id=ABB49472.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.80069E-165]
[locus_tag=PMM1846],[protein_id=CAP16350.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_0412],[protein_id=ABB49473.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.16471E-38]
[locus_tag=PMM0417],[protein_id=CAE18876.1],[gene=None],[protein=hypothetical],[locus_tag=PMT9312_0413],[protein_id=ABB49474.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.92925E-50]
[locus_tag=PMM0418],[protein_id=CAE18877.1],[gene=None],[protein=NifU-like protein],[locus_tag=PMT9312_0414],[protein_id=ABB49475.1],[gene=None],[protein=NifU-like protein],[evalue=2.54302E-53]
[locus_tag=PMM0419],[protein_id=CAE18878.1],[gene=mqo],[protein=putative malate/quinone oxidoreductase],[locus_tag=PMT9312_0415],[protein_id=ABB49476.1],[gene=None],[protein=None],[evalue=0.00000E+00]
[locus_tag=PMM0420],[protein_id=CAE18879.1],[gene=lepA],[protein=GTP-binding protein LepA],[locus_tag=PMT9312_0416],[protein_id=ABB49477.1],[gene=None],[protein=GTP-binding protein LepA],[evalue=0.00000E+00],[locus_tag=PMT9312_0770],[protein_id=ABB49830.1],[gene=None],[protein=GTP-binding protein TypA],[evalue=1.98283E-35],[locus_tag=PMT9312_0663],[protein_id=ABB49724.1],[gene=None],[protein=None],[evalue=1.44807E-25]
[locus_tag=PMM0421],[protein_id=CAE18880.1],[gene=None],"[protein=putative ABC transporter, oligopeptides]",[locus_tag=PMT9312_0417],[protein_id=ABB49478.1],[gene=None],"[protein=putative ABC transporter, oligopeptides]",[evalue=7.68406E-154]
[locus_tag=PMM0422],[protein_id=CAE18881.1],[gene=None],[protein=None],[locus_tag=PMT9312_0418],[protein_id=ABB49479.1],[gene=None],[protein=None],[evalue=8.94287E-132],[locus_tag=PMT9312_1395],[protein_id=ABB50455.1],[gene=None],[protein=None],[evalue=2.64484E-10],[locus_tag=PMT9312_0851],[protein_id=ABB49911.1],[gene=None],"[protein=RNA methyltransferase TrmH, group 3]",[evalue=8.65860E-09]
[locus_tag=PMM1847],[protein_id=CAP16351.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_0419],[protein_id=ABB49480.1],[gene=None],[protein=hypothetical protein],[evalue=1.24911E-41]
[locus_tag=PMM0423],[protein_id=CAE18882.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0420],[protein_id=ABB49481.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.98362E-77]
[locus_tag=PMM0424],[protein_id=CAE18883.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0421],[protein_id=ABB49482.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.12657E-49]
[locus_tag=PMM0425],[protein_id=CAE18884.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0423],[protein_id=ABB49484.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMM0426],[protein_id=CAE18885.1],[gene=None],[protein=None],[locus_tag=PMT9312_0425],[protein_id=ABB49486.1],[gene=None],[protein=sun protein],[evalue=0.00000E+00]
[locus_tag=PMM0427],[protein_id=CAE18886.1],[gene=None],[protein=putative penicillin binding protein],[locus_tag=PMT9312_0426],[protein_id=ABB49487.1],[gene=None],[protein=putative penicillin binding protein],[evalue=0.00000E+00]
[locus_tag=PMM0428],[protein_id=CAE18887.1],[gene=chlG],[protein=chlorophyll synthase 33 kD subunit],[locus_tag=PMT9312_0427],[protein_id=ABB49488.1],[gene=None],[protein=chlorophyll synthase],[evalue=0.00000E+00]
[locus_tag=PMM0429],[protein_id=CAE18888.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0428],[protein_id=ABB49489.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.60143E-45],[locus_tag=PMT9312_0980],[protein_id=ABB50040.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.07972E-15]
[locus_tag=PMM0430],[protein_id=CAE18889.1],[gene=hisF],[protein=None],[locus_tag=PMT9312_0429],[protein_id=ABB49490.1],[gene=None],[protein=imidazole glycerol phosphate synthase subunit hisF],[evalue=2.86197E-156],[locus_tag=PMT9312_0804],[protein_id=ABB49864.1],[gene=None],[protein=None],[evalue=1.27347E-22]
[locus_tag=PMM0431],[protein_id=CAE18890.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0430],[protein_id=ABB49491.1],[gene=None],[protein=demethylmenaquinone methyltransferase],[evalue=1.62730E-112]
[locus_tag=PMM0432],[protein_id=CAE18891.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0431],[protein_id=ABB49492.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.10363E-72]
[locus_tag=PMM0433],[protein_id=CAE18892.1],[gene=BirA],[protein=putative Biotin--acetyl-CoA-carboxylase ligase],[locus_tag=PMT9312_0432],[protein_id=ABB49493.1],[gene=None],[protein=Biotin--acetyl-CoA-carboxylase ligase],[evalue=1.78838E-125]
[locus_tag=PMM0434],[protein_id=CAE18893.1],[gene=None],"[protein=possible ABC transporter, ATP binding protein]",[locus_tag=PMT9312_0433],[protein_id=ABB49494.1],[gene=None],[protein=ATPase],[evalue=6.31841E-153],[locus_tag=PMT9312_0758],[protein_id=ABB49818.1],[gene=None],[protein=ATPase],[evalue=8.53523E-43],[locus_tag=PMT9312_1165],[protein_id=ABB50224.1],[gene=None],"[protein=amino acid ABC transporter ATP-binding protein, PAAT family]",[evalue=2.34711E-39]
[locus_tag=PMM0435],[protein_id=CAE18894.1],[gene=ndhB],[protein=None],[locus_tag=PMT9312_0434],[protein_id=ABB49495.1],[gene=None],[protein=NADH dehydrogenase subunit N],[evalue=0.00000E+00],[locus_tag=PMT9312_0152],[protein_id=ABB49214.1],[gene=None],[protein=NADH dehydrogenase subunit M],[evalue=1.70147E-15],[locus_tag=PMT9312_0151],[protein_id=ABB49213.1],[gene=None],[protein=NADH dehydrogenase subunit L],[evalue=1.11440E-14]
[locus_tag=PMM0436],[protein_id=CAE18895.1],[gene=topA],[protein=Prokaryotic DNA topoisomerase],[locus_tag=PMT9312_0435],[protein_id=ABB49496.1],[gene=None],[protein=DNA topoisomerase I],[evalue=0.00000E+00]
[locus_tag=PMM0437],[protein_id=CAE18896.1],[gene=None],[protein=hypothetical],[locus_tag=PMT9312_0436],[protein_id=ABB49497.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.23693E-38]
[locus_tag=PMM0438],[protein_id=CAE18897.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0437],[protein_id=ABB49498.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.57231E-95]
[locus_tag=PMM0439],[protein_id=CAE18898.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0438],[protein_id=ABB49499.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMM0440],[protein_id=CAE18899.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0439],[protein_id=ABB49500.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.56720E-145]
[locus_tag=PMM0441],[protein_id=CAE18900.1],[gene=None],[protein=Aldo/keto reductase family],[locus_tag=PMT9312_0440],[protein_id=ABB49501.1],[gene=None],[protein=aldo/keto reductase family],[evalue=0.00000E+00],[locus_tag=PMT9312_1569],[protein_id=ABB50629.1],[gene=None],[protein=aldo/keto reductase family],[evalue=2.66695E-48]
[locus_tag=PMM0442],[protein_id=CAE18901.1],[gene=ribE],[protein=Putative Riboflavin synthase alpha chain],[locus_tag=PMT9312_0441],[protein_id=ABB49502.1],[gene=None],"[protein=riboflavin synthase, alpha subunit]",[evalue=1.48396E-119]
[locus_tag=PMM0443],[protein_id=CAE18902.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0442],[protein_id=ABB49503.1],[gene=None],[protein=Transcriptional regulator AbrB],[evalue=1.70460E-69],[locus_tag=PMT9312_0573],[protein_id=ABB49634.1],[gene=None],[protein=Transcriptional regulator AbrB],[evalue=2.81286E-21]
[locus_tag=PMM0444],[protein_id=CAE18903.1],[gene=ctaE],"[protein=Cytochrome c oxidase, subunit III]",[locus_tag=PMT9312_0443],[protein_id=ABB49504.1],[gene=None],"[protein=cytochrome c oxidase, subunit III]",[evalue=7.88447E-131]
[locus_tag=PMM0445],[protein_id=CAE18904.1],[gene=None],"[protein=Cytochrome c oxidase, subunit I]",[locus_tag=PMT9312_0444],[protein_id=ABB49505.1],[gene=None],[protein=Cytochrome-c oxidase],[evalue=0.00000E+00]
[locus_tag=PMM0446],[protein_id=CAE18905.1],[gene=None],"[protein=putative cytochrome c oxidase, subunit 2]",[locus_tag=PMT9312_0445],[protein_id=ABB49506.1],[gene=None],"[protein=putative cytochrome c oxidase, subunit 2]",[evalue=4.86375E-175]
[locus_tag=PMM0447],[protein_id=CAE18906.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0446],[protein_id=ABB49507.1],[gene=None],[protein=cytochrome c oxidase subunit XV assembly protein],[evalue=2.77791E-163]
[locus_tag=PMM0448],[protein_id=CAE18907.1],[gene=ctaB],[protein=putative protoheme IX farnesyltransferase],[locus_tag=PMT9312_0447],[protein_id=ABB49508.1],[gene=None],[protein=protoheme IX farnesyltransferase],[evalue=0.00000E+00]
[locus_tag=PMM0449],[protein_id=CAE18908.1],[gene=None],[protein=putative multidrug efflux ABC transporter],[locus_tag=PMT9312_0448],[protein_id=ABB49509.1],[gene=None],[protein=ATPase],[evalue=0.00000E+00],[locus_tag=PMT9312_0772],[protein_id=ABB49832.1],[gene=None],[protein=ATPase],[evalue=1.58829E-29],[locus_tag=PMT9312_0981],[protein_id=ABB50041.1],[gene=None],[protein=ATPase],[evalue=3.36197E-28]
[locus_tag=PMM0450],[protein_id=CAE18909.1],[gene=None],[protein=putative multidrug efflux ABC transporter],[locus_tag=PMT9312_0449],[protein_id=ABB49510.1],[gene=None],[protein=putative multidrug efflux ABC transporter],[evalue=0.00000E+00]
[locus_tag=PMM0451],[protein_id=CAE18910.1],[gene=None],[protein=possible Arenavirus glycoprotein],[locus_tag=PMT9312_0450],[protein_id=ABB49511.1],[gene=None],[protein=arenavirus glycoprotein-like protein],[evalue=1.88816E-17]
[locus_tag=PMM0452],[protein_id=CAE18911.1],[gene=None],[protein=None],[locus_tag=PMT9312_0451],[protein_id=ABB49512.1],[gene=None],[protein=Chaperonin Cpn60/TCP-1],[evalue=0.00000E+00],[locus_tag=PMT9312_1529],[protein_id=ABB50589.1],[gene=None],[protein=Chaperonin Cpn60/TCP-1],[evalue=0.00000E+00]
[locus_tag=PMM1850],[protein_id=CAP16354.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_0452],[protein_id=ABB49513.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.09432E-33]
[locus_tag=PMM0453],[protein_id=CAE18912.1],[gene=fabG],[protein=None],[locus_tag=PMT9312_0453],[protein_id=ABB49514.1],[gene=None],[protein=None],[evalue=4.43239E-167],[locus_tag=PMT9312_1352],[protein_id=ABB50412.1],[gene=None],[protein=putative oxidoreductase],[evalue=5.46739E-25],[locus_tag=PMT9312_0535],[protein_id=ABB49596.1],[gene=None],[protein=putative short-chain dehydrogenase],[evalue=7.34741E-18]
[locus_tag=PMM0454],[protein_id=CAE18913.1],[gene=ispD],[protein=putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase],[locus_tag=PMT9312_0454],[protein_id=ABB49515.1],[gene=None],[protein=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase],[evalue=6.55673E-132]
[locus_tag=PMM0455],[protein_id=CAE18914.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0455],[protein_id=ABB49516.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.93493E-160]
