[locus_tag=PMT9312_0001],[protein_id=ABB49062.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[locus_tag=PMT9312_0001],[protein_id=ABB49062.1],[gene=None],"[protein=DNA polymerase III, beta subunit]",[evalue=0.00000E+00]
[locus_tag=PMT9312_0310],[protein_id=ABB49371.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0310],[protein_id=ABB49371.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.25563E-150]
[locus_tag=PMT9312_0311],[protein_id=ABB49372.1],[gene=None],[protein=pollen allergen-like protein],[locus_tag=PMT9312_0311],[protein_id=ABB49372.1],[gene=None],[protein=pollen allergen-like protein],[evalue=4.51043E-101],[locus_tag=PMT9312_0791],[protein_id=ABB49851.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.30505E-10]
[locus_tag=PMT9312_0312],[protein_id=ABB49373.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0312],[protein_id=ABB49373.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0313],[protein_id=ABB49374.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0313],[protein_id=ABB49374.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.27743E-33]
[locus_tag=PMT9312_0314],[protein_id=ABB49375.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0314],[protein_id=ABB49375.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.26742E-92]
[locus_tag=PMT9312_0315],[protein_id=ABB49376.1],[gene=None],[protein=carbamoyltransferase],[locus_tag=PMT9312_0315],[protein_id=ABB49376.1],[gene=None],[protein=carbamoyltransferase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0316],[protein_id=ABB49377.1],[gene=None],"[protein=carbohydrate kinase, FGGY family]",[locus_tag=PMT9312_0316],[protein_id=ABB49377.1],[gene=None],"[protein=carbohydrate kinase, FGGY family]",[evalue=0.00000E+00]
[locus_tag=PMT9312_0317],[protein_id=ABB49378.1],[gene=None],[protein=methionine adenosyltransferase],[locus_tag=PMT9312_0317],[protein_id=ABB49378.1],[gene=None],[protein=methionine adenosyltransferase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0318],[protein_id=ABB49379.1],[gene=None],[protein=SSU ribosomal protein S1P],[locus_tag=PMT9312_0318],[protein_id=ABB49379.1],[gene=None],[protein=SSU ribosomal protein S1P],[evalue=0.00000E+00],[locus_tag=PMT9312_0530],[protein_id=ABB49591.1],[gene=None],[protein=SSU ribosomal protein S1P],[evalue=2.47579E-52],[locus_tag=PMT9312_1292],[protein_id=ABB50351.1],[gene=None],[protein=RNA binding S1],[evalue=1.68498E-08]
[locus_tag=PMT9312_0319],[protein_id=ABB49380.1],[gene=None],[protein=Protein of unknown function DUF193],[locus_tag=PMT9312_0319],[protein_id=ABB49380.1],[gene=None],[protein=Protein of unknown function DUF193],[evalue=8.74052E-117]
[locus_tag=PMT9312_0320],[protein_id=ABB49381.1],[gene=None],[protein=photosystem II PsbT protein],[locus_tag=PMT9312_0320],[protein_id=ABB49381.1],[gene=None],[protein=photosystem II PsbT protein],[evalue=5.90199E-18]
[locus_tag=PMT9312_0321],[protein_id=ABB49382.1],[gene=None],[protein=None],[locus_tag=PMT9312_0321],[protein_id=ABB49382.1],[gene=None],[protein=None],[evalue=0.00000E+00],[locus_tag=PMT9312_1257],[protein_id=ABB50316.1],[gene=None],[protein=photosystem II 44 kDa subunit reaction center protein],[evalue=2.50006E-21],[locus_tag=PMT9312_1271],[protein_id=ABB50330.1],[gene=None],[protein=chlorophyll a/b binding light harvesting protein PcbD],[evalue=2.86154E-17]
[locus_tag=PMT9312_0322],[protein_id=ABB49383.1],[gene=None],[protein=ferredoxin-like protein],[locus_tag=PMT9312_0322],[protein_id=ABB49383.1],[gene=None],[protein=ferredoxin-like protein],[evalue=6.01905E-85]
[locus_tag=PMT9312_0323],[protein_id=ABB49384.1],[gene=None],[protein=None],[locus_tag=PMT9312_0323],[protein_id=ABB49384.1],[gene=None],[protein=None],[evalue=3.09964E-31]
[locus_tag=PMT9312_0324],[protein_id=ABB49385.1],[gene=None],"[protein=modification methylase, HemK family]",[locus_tag=PMT9312_0324],[protein_id=ABB49385.1],[gene=None],"[protein=modification methylase, HemK family]",[evalue=0.00000E+00]
[locus_tag=PMT9312_0325],[protein_id=ABB49386.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0325],[protein_id=ABB49386.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.08129E-143]
[locus_tag=PMT9312_0326],[protein_id=ABB49387.1],[gene=None],[protein=cell division topological specificity factor MinE],[locus_tag=PMT9312_0326],[protein_id=ABB49387.1],[gene=None],[protein=cell division topological specificity factor MinE],[evalue=5.77839E-77]
[locus_tag=PMT9312_0327],[protein_id=ABB49388.1],[gene=None],[protein=septum site-determining protein MinD],[locus_tag=PMT9312_0327],[protein_id=ABB49388.1],[gene=None],[protein=septum site-determining protein MinD],[evalue=0.00000E+00],[locus_tag=PMT9312_1673],[protein_id=ABB50734.1],[gene=None],[protein=MRP protein-like protein],[evalue=4.57230E-12]
[locus_tag=PMT9312_0328],[protein_id=ABB49389.1],[gene=None],[protein=septum site-determining protein MinC],[locus_tag=PMT9312_0328],[protein_id=ABB49389.1],[gene=None],[protein=septum site-determining protein MinC],[evalue=6.56643E-159]
[locus_tag=PMT9312_0329],[protein_id=ABB49390.1],[gene=None],[protein=metal dependent phosphohydrolase],[locus_tag=PMT9312_0329],[protein_id=ABB49390.1],[gene=None],[protein=metal dependent phosphohydrolase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0330],[protein_id=ABB49391.1],[gene=None],"[protein=C-terminal processing peptidase-2, Serine peptidase, MEROPS family S41A]",[locus_tag=PMT9312_0330],[protein_id=ABB49391.1],[gene=None],"[protein=C-terminal processing peptidase-2, Serine peptidase, MEROPS family S41A]",[evalue=0.00000E+00],[locus_tag=PMT9312_0677],[protein_id=ABB49738.1],[gene=None],"[protein=C-terminal processing peptidase-2, Serine peptidase, MEROPS family S41A]",[evalue=1.38646E-75]
[locus_tag=PMT9312_0331],[protein_id=ABB49392.1],[gene=None],[protein=cytochrome b6],[locus_tag=PMT9312_0331],[protein_id=ABB49392.1],[gene=None],[protein=cytochrome b6],[evalue=2.06109E-163]
[locus_tag=PMT9312_0332],[protein_id=ABB49393.1],[gene=None],[protein=None],[locus_tag=PMT9312_0332],[protein_id=ABB49393.1],[gene=None],[protein=None],[evalue=8.48462E-115]
[locus_tag=PMT9312_0333],[protein_id=ABB49394.1],[gene=None],[protein=putative neutral invertase-like protein],[locus_tag=PMT9312_0333],[protein_id=ABB49394.1],[gene=None],[protein=putative neutral invertase-like protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0334],[protein_id=ABB49395.1],[gene=None],[protein=None],[locus_tag=PMT9312_0334],[protein_id=ABB49395.1],[gene=None],[protein=None],[evalue=0.00000E+00]
[locus_tag=PMT9312_0335],[protein_id=ABB49396.1],[gene=None],[protein=None],[locus_tag=PMT9312_0335],[protein_id=ABB49396.1],[gene=None],[protein=None],[evalue=7.49108E-48]
[locus_tag=PMT9312_0336],[protein_id=ABB49397.1],[gene=None],[protein=Peptidoglycan-binding LysM],[locus_tag=PMT9312_0336],[protein_id=ABB49397.1],[gene=None],[protein=Peptidoglycan-binding LysM],[evalue=0.00000E+00]
[locus_tag=PMT9312_0337],[protein_id=ABB49398.1],[gene=None],[protein=putative aldehyde dehydrogenase],[locus_tag=PMT9312_0337],[protein_id=ABB49398.1],[gene=None],[protein=putative aldehyde dehydrogenase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0338],[protein_id=ABB49399.1],[gene=None],[protein=GCN5-related N-acetyltransferase],[locus_tag=PMT9312_0338],[protein_id=ABB49399.1],[gene=None],[protein=GCN5-related N-acetyltransferase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0339],[protein_id=ABB49400.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0339],[protein_id=ABB49400.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.51848E-66]
[locus_tag=PMT9312_1819],[protein_id=ABS83095.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1819],[protein_id=ABS83095.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=5.63625E-17]
[locus_tag=PMT9312_1820],[protein_id=ABS83096.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1820],[protein_id=ABS83096.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.14605E-26]
[locus_tag=PMT9312_0340],[protein_id=ABB49401.1],[gene=None],[protein=NADH-plastoquinone oxidoreductase chain 5-like protein],[locus_tag=PMT9312_0340],[protein_id=ABB49401.1],[gene=None],[protein=NADH-plastoquinone oxidoreductase chain 5-like protein],[evalue=6.99422E-97]
[locus_tag=PMT9312_0341],[protein_id=ABB49402.1],[gene=None],[protein=plastoquinol oxidase immutans],[locus_tag=PMT9312_0341],[protein_id=ABB49402.1],[gene=None],[protein=plastoquinol oxidase immutans],[evalue=8.31752E-126]
[locus_tag=PMT9312_1821],[protein_id=ABS83097.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1821],[protein_id=ABS83097.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.37986E-29]
[locus_tag=PMT9312_0342],[protein_id=ABB49403.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0342],[protein_id=ABB49403.1],[gene=None],[protein=hypothetical protein],[evalue=5.79059E-83]
[locus_tag=PMT9312_0343],[protein_id=ABB49404.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0343],[protein_id=ABB49404.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.29863E-72],[locus_tag=PMT9312_1496],[protein_id=ABB50556.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.76519E-43]
[locus_tag=PMT9312_1822],[protein_id=ABS83098.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1822],[protein_id=ABS83098.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.63408E-46]
[locus_tag=PMT9312_0344],[protein_id=ABB49405.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0344],[protein_id=ABB49405.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.77455E-66]
[locus_tag=PMT9312_1823],[protein_id=ABS83099.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1823],[protein_id=ABS83099.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.51117E-46]
[locus_tag=PMT9312_0345],[protein_id=ABB49406.1],[gene=None],[protein=phytoene dehydrogenase],[locus_tag=PMT9312_0345],[protein_id=ABB49406.1],[gene=None],[protein=phytoene dehydrogenase],[evalue=0.00000E+00],[locus_tag=PMT9312_1126],[protein_id=ABB50185.1],[gene=None],[protein=putative carotenoid isomerase],[evalue=1.07857E-57],[locus_tag=PMT9312_1658],[protein_id=ABB50719.1],[gene=None],[protein=UDP-galactopyranose mutase],[evalue=1.07287E-17]
[locus_tag=PMT9312_1824],[protein_id=ABS83100.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1824],[protein_id=ABS83100.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.20694E-21]
[locus_tag=PMT9312_0346],[protein_id=ABB49407.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0346],[protein_id=ABB49407.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.75675E-113]
[locus_tag=PMT9312_0347],[protein_id=ABB49408.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0347],[protein_id=ABB49408.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.06861E-49]
[locus_tag=PMT9312_0348],[protein_id=ABB49409.1],[gene=None],[protein=helper component proteinase-like protein],[locus_tag=PMT9312_0348],[protein_id=ABB49409.1],[gene=None],[protein=helper component proteinase-like protein],[evalue=1.37679E-71]
[locus_tag=PMT9312_0349],[protein_id=ABB49410.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0349],[protein_id=ABB49410.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.86024E-114]
[locus_tag=PMT9312_0350],[protein_id=ABB49411.1],[gene=None],"[protein=twin-arginine translocation protein, TatA/E family]",[locus_tag=PMT9312_0350],[protein_id=ABB49411.1],[gene=None],"[protein=twin-arginine translocation protein, TatA/E family]",[evalue=1.12130E-63],[locus_tag=PMT9312_1519],[protein_id=ABB50579.1],[gene=None],"[protein=twin-arginine translocation protein, TatA/E family]",[evalue=1.06285E-28]
[locus_tag=PMT9312_0351],[protein_id=ABB49412.1],[gene=None],[protein=protein family PM-16],[locus_tag=PMT9312_0351],[protein_id=ABB49412.1],[gene=None],[protein=protein family PM-16],[evalue=2.41753E-28]
[locus_tag=PMT9312_0352],[protein_id=ABB49413.1],[gene=None],[protein=None],[locus_tag=PMT9312_0352],[protein_id=ABB49413.1],[gene=None],[protein=None],[evalue=2.15590E-31]
[locus_tag=PMT9312_1825],[protein_id=ABS83101.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1825],[protein_id=ABS83101.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.13448E-25]
[locus_tag=PMT9312_0353],[protein_id=ABB49414.1],[gene=None],[protein=putative bacterioferritin comigratory protein],[locus_tag=PMT9312_0353],[protein_id=ABB49414.1],[gene=None],[protein=putative bacterioferritin comigratory protein],[evalue=7.19221E-111],[locus_tag=PMT9312_0082],[protein_id=ABB49143.1],[gene=None],[protein=None],[evalue=1.36033E-19],[locus_tag=PMT9312_0944],[protein_id=ABB50004.1],[gene=None],[protein=thioredoxin peroxidase],[evalue=4.09548E-16]
[locus_tag=PMT9312_0354],[protein_id=ABB49415.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0354],[protein_id=ABB49415.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.82305E-65]
[locus_tag=PMT9312_0355],[protein_id=ABB49416.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0355],[protein_id=ABB49416.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.07911E-68]
[locus_tag=PMT9312_1826],[protein_id=ABS83102.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1826],[protein_id=ABS83102.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=9.82994E-21]
[locus_tag=PMT9312_0356],[protein_id=ABB49417.1],[gene=None],[protein=spectrin repeat protein-like protein],[locus_tag=PMT9312_0356],[protein_id=ABB49417.1],[gene=None],[protein=spectrin repeat protein-like protein],[evalue=8.75036E-53]
[locus_tag=PMT9312_0357],[protein_id=ABB49418.1],[gene=None],[protein=class I peptide chain release factor],[locus_tag=PMT9312_0357],[protein_id=ABB49418.1],[gene=None],[protein=class I peptide chain release factor],[evalue=1.16354E-101],[locus_tag=PMT9312_0182],[protein_id=ABB49244.1],[gene=None],[protein=None],[evalue=2.51412E-06]
[locus_tag=PMT9312_0358],[protein_id=ABB49419.1],[gene=None],[protein=TIR domain-like protein],[locus_tag=PMT9312_0358],[protein_id=ABB49419.1],[gene=None],[protein=TIR domain-like protein],[evalue=1.35744E-58],[locus_tag=PMT9312_1172],[protein_id=ABB50231.1],[gene=None],[protein=conserved hypothetical protein],[evalue=8.05138E-24],[locus_tag=PMT9312_1206],[protein_id=ABB50265.1],[gene=None],[protein=conserved hypothetical protein],[evalue=4.47057E-15]
[locus_tag=PMT9312_1827],[protein_id=ABS83103.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1827],[protein_id=ABS83103.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.28176E-47]
[locus_tag=PMT9312_0359],[protein_id=ABB49420.1],[gene=None],[protein=abortive infection protein],[locus_tag=PMT9312_0359],[protein_id=ABB49420.1],[gene=None],[protein=abortive infection protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_1828],[protein_id=ABS83104.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1828],[protein_id=ABS83104.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.36451E-41]
[locus_tag=PMT9312_1829],[protein_id=ABS83105.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1829],[protein_id=ABS83105.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.84945E-17]
[locus_tag=PMT9312_1830],[protein_id=ABS83106.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1830],[protein_id=ABS83106.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=7.10465E-30]
[locus_tag=PMT9312_0360],[protein_id=ABB49421.1],[gene=None],"[protein=prolyl aminopeptidase, Serine peptidase, MEROPS family S33]",[locus_tag=PMT9312_0360],[protein_id=ABB49421.1],[gene=None],"[protein=prolyl aminopeptidase, Serine peptidase, MEROPS family S33]",[evalue=0.00000E+00]
[locus_tag=PMT9312_1831],[protein_id=ABS83107.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1831],[protein_id=ABS83107.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.99924E-37]
[locus_tag=PMT9312_0361],[protein_id=ABB49422.1],[gene=None],"[protein=putative transcriptional activator, TenA family]",[locus_tag=PMT9312_0361],[protein_id=ABB49422.1],[gene=None],"[protein=putative transcriptional activator, TenA family]",[evalue=2.69896E-152]
[locus_tag=PMT9312_0362],[protein_id=ABB49423.1],[gene=None],[protein=Phosphomethylpyrimidine kinase],[locus_tag=PMT9312_0362],[protein_id=ABB49423.1],[gene=None],[protein=Phosphomethylpyrimidine kinase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0363],[protein_id=ABB49424.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0363],[protein_id=ABB49424.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.69474E-34]
[locus_tag=PMT9312_1832],[protein_id=ABS83108.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1832],[protein_id=ABS83108.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.77826E-30]
[locus_tag=PMT9312_0364],[protein_id=ABB49425.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0364],[protein_id=ABB49425.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.27978E-116]
[locus_tag=PMT9312_0365],[protein_id=ABB49426.1],[gene=None],[protein=phosphoenolpyruvate carboxykinase-like protein],[locus_tag=PMT9312_0365],[protein_id=ABB49426.1],[gene=None],[protein=phosphoenolpyruvate carboxykinase-like protein],[evalue=2.13792E-90]
[locus_tag=PMT9312_1833],[protein_id=ABS83109.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1833],[protein_id=ABS83109.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.28317E-41],[locus_tag=PMT9312_1484],[protein_id=ABB50544.1],[gene=None],[protein=hypothetical protein],[evalue=1.93030E-08]
[locus_tag=PMT9312_0366],[protein_id=ABB49427.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0366],[protein_id=ABB49427.1],[gene=None],[protein=conserved hypothetical protein],[evalue=0.00000E+00],[locus_tag=PMT9312_0039],[protein_id=ABB49100.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.95918E-43]
[locus_tag=PMT9312_0367],[protein_id=ABB49428.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0367],[protein_id=ABB49428.1],[gene=None],[protein=conserved hypothetical protein],[evalue=9.27328E-23],[locus_tag=PMT9312_1489],[protein_id=ABB50549.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.94744E-19]
[locus_tag=PMT9312_0368],[protein_id=ABB49429.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0368],[protein_id=ABB49429.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0369],[protein_id=ABB49430.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0369],[protein_id=ABB49430.1],[gene=None],[protein=hypothetical protein],[evalue=8.22267E-127]
[locus_tag=PMT9312_1834],[protein_id=ABS83110.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=PMT9312_1834],[protein_id=ABS83110.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.45648E-41],[locus_tag=PMT9312_1903],[protein_id=ABS83177.1],[gene=None],[protein=Hypothetical protein],[evalue=3.35611E-16]
[locus_tag=PMT9312_0370],[protein_id=ABB49431.1],[gene=None],[protein=putative periplasmic protein],[locus_tag=PMT9312_0370],[protein_id=ABB49431.1],[gene=None],[protein=putative periplasmic protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0371],[protein_id=ABB49432.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0371],[protein_id=ABB49432.1],[gene=None],[protein=hypothetical protein],[evalue=4.80746E-47]
[locus_tag=PMT9312_0372],[protein_id=ABB49433.1],[gene=None],[protein=T/G mismatch-specific endonuclease],[locus_tag=PMT9312_0372],[protein_id=ABB49433.1],[gene=None],[protein=T/G mismatch-specific endonuclease],[evalue=3.02738E-103]
[locus_tag=PMT9312_0373],[protein_id=ABB49434.1],[gene=None],[protein=endonuclease],[locus_tag=PMT9312_0373],[protein_id=ABB49434.1],[gene=None],[protein=endonuclease],[evalue=0.00000E+00]
[locus_tag=PMT9312_0374],[protein_id=ABB49435.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0374],[protein_id=ABB49435.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0375],[protein_id=ABB49436.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0375],[protein_id=ABB49436.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0376],[protein_id=ABB49437.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0376],[protein_id=ABB49437.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0377],[protein_id=ABB49438.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0377],[protein_id=ABB49438.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0378],[protein_id=ABB49439.1],[gene=None],[protein=DNA-cytosine methyltransferase],[locus_tag=PMT9312_0378],[protein_id=ABB49439.1],[gene=None],[protein=DNA-cytosine methyltransferase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0379],[protein_id=ABB49440.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0379],[protein_id=ABB49440.1],[gene=None],[protein=hypothetical protein],[evalue=4.36735E-178]
[locus_tag=PMT9312_0380],[protein_id=ABB49441.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0380],[protein_id=ABB49441.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0381],[protein_id=ABB49442.1],[gene=None],[protein=hypothetical protein],[locus_tag=PMT9312_0381],[protein_id=ABB49442.1],[gene=None],[protein=hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0382],[protein_id=ABB49443.1],[gene=None],[protein=putative site-specific integrase/recombinase],[locus_tag=PMT9312_0382],[protein_id=ABB49443.1],[gene=None],[protein=putative site-specific integrase/recombinase],[evalue=1.92055E-152]
[locus_tag=PMT9312_0383],[protein_id=ABB49444.1],[gene=None],[protein=3-dehydroquinate dehydratase],[locus_tag=PMT9312_0383],[protein_id=ABB49444.1],[gene=None],[protein=3-dehydroquinate dehydratase],[evalue=1.66015E-121]
[locus_tag=PMT9312_0384],[protein_id=ABB49445.1],[gene=None],[protein=None],[locus_tag=PMT9312_0384],[protein_id=ABB49445.1],[gene=None],[protein=None],[evalue=2.56845E-149]
[locus_tag=PMT9312_0385],[protein_id=ABB49446.1],[gene=None],[protein=cobalt-factor II C20-methyltransferase],[locus_tag=PMT9312_0385],[protein_id=ABB49446.1],[gene=None],[protein=cobalt-factor II C20-methyltransferase],[evalue=0.00000E+00],[locus_tag=PMT9312_0459],[protein_id=ABB49520.1],[gene=None],[protein=precorrin-4 C11-methyltransferase],[evalue=4.42947E-08]
[locus_tag=PMT9312_0386],[protein_id=ABB49447.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0386],[protein_id=ABB49447.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.67804E-120]
[locus_tag=PMT9312_0387],[protein_id=ABB49448.1],[gene=None],[protein=Small GTP-binding protein domain],[locus_tag=PMT9312_0387],[protein_id=ABB49448.1],[gene=None],[protein=Small GTP-binding protein domain],[evalue=0.00000E+00],[locus_tag=PMT9312_0191],[protein_id=ABB49253.1],[gene=None],[protein=tRNA modification GTPase trmE],[evalue=1.69655E-16],[locus_tag=PMT9312_0191],[protein_id=ABB49253.1],[gene=None],[protein=tRNA modification GTPase trmE],[evalue=4.28790E-08]
[locus_tag=PMT9312_0388],[protein_id=ABB49449.1],[gene=None],[protein=cobalt transport protein-like protein],[locus_tag=PMT9312_0388],[protein_id=ABB49449.1],[gene=None],[protein=cobalt transport protein-like protein],[evalue=0.00000E+00]
[locus_tag=PMT9312_0389],[protein_id=ABB49450.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0389],[protein_id=ABB49450.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.38351E-63]
[locus_tag=PMT9312_0390],[protein_id=ABB49451.1],[gene=None],[protein=Protein of unknown function UPF0001],[locus_tag=PMT9312_0390],[protein_id=ABB49451.1],[gene=None],[protein=Protein of unknown function UPF0001],[evalue=1.46884E-155]
[locus_tag=PMT9312_0391],[protein_id=ABB49452.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=PMT9312_0391],[protein_id=ABB49452.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.60530E-143]
[locus_tag=PMT9312_0392],[protein_id=ABB49453.1],[gene=None],[protein=pyrroline-5-carboxylate reductase],[locus_tag=PMT9312_0392],[protein_id=ABB49453.1],[gene=None],[protein=pyrroline-5-carboxylate reductase],[evalue=0.00000E+00]
[locus_tag=PMT9312_0393],[protein_id=ABB49454.1],[gene=None],"[protein=glycosyl transferase, group 1-like protein]",[locus_tag=PMT9312_0393],[protein_id=ABB49454.1],[gene=None],"[protein=glycosyl transferase, group 1-like protein]",[evalue=0.00000E+00],[locus_tag=PMT9312_1758],[protein_id=ABB50819.1],[gene=None],[protein=SqdX],[evalue=9.50593E-12],[locus_tag=PMT9312_1323],[protein_id=ABB50382.1],[gene=None],[protein=glycosyltransferase],[evalue=4.44684E-09]
[locus_tag=PMT9312_0394],[protein_id=ABB49455.1],[gene=None],[protein=DNA replication and repair protein RecO],[locus_tag=PMT9312_0394],[protein_id=ABB49455.1],[gene=None],[protein=DNA replication and repair protein RecO],[evalue=0.00000E+00]
[locus_tag=PMT9312_0395],[protein_id=ABB49456.1],[gene=None],[protein=putative deoxyribose-phosphate aldolase],[locus_tag=PMT9312_0395],[protein_id=ABB49456.1],[gene=None],[protein=putative deoxyribose-phosphate aldolase],[evalue=1.70308E-159]
[locus_tag=PMT9312_0396],[protein_id=ABB49457.1],[gene=None],[protein=SSU ribosomal protein S30P / sigma 54 modulation protein],[locus_tag=PMT9312_0396],[protein_id=ABB49457.1],[gene=None],[protein=SSU ribosomal protein S30P / sigma 54 modulation protein],[evalue=1.06642E-144]
